fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
2,gate0_rv,6,41692b0ec7ff4123,105,104,7.36286,23.61095,7.41883,23.80575,0.00000,7.36286,23.61095,7.41883,23.80575,105,7.36286,23.61095,7.36286,23.61095
2,gate0_rv,7,2e41fe6faf5cd2ea,210,183,1.92861,4.54222,2.04777,4.86584,0.00000,1.92861,4.54222,2.04777,4.86584,199,1.95038,4.62846,1.95038,4.62846
2,gate0_rv,7,41692b0ec7ff4123,105,104,7.46960,23.74731,7.53154,23.95416,0.00000,7.46960,23.74731,7.53154,23.95416,105,7.46960,23.74731,7.46960,23.74731
2,gated_rv,0,2e41fe6faf5cd2ea,210,183,2.83074,6.31157,3.02158,6.77403,0.01113,2.83074,6.31157,3.02158,6.77403,199,2.88973,6.45928,2.88973,6.45928
2,gated_rv,0,41692b0ec7ff4123,105,104,6.62415,22.10188,6.67865,22.30288,0.01113,6.62415,22.10188,6.67865,22.30288,105,6.62415,22.10188,6.62415,22.10188
2,gated_rv,1,2e41fe6faf5cd2ea,210,183,2.18498,4.32444,2.41267,4.90235,0.01143,2.18498,4.32444,2.41267,4.90235,199,2.27358,4.52680,2.27358,4.52680
2,gated_rv,1,41692b0ec7ff4123,105,104,6.78378,22.28973,6.84124,22.49509,0.01143,6.78378,22.28973,6.84124,22.49509,105,6.78378,22.28973,6.78378,22.28973
2,gated_rv,2,2e41fe6faf5cd2ea,210,183,2.77702,6.23094,3.09496,7.03058,0.01095,2.77702,6.23094,3.09496,7.03058,199,2.88714,6.50451,2.88714,6.50451
2,gated_rv,2,41692b0ec7ff4123,105,104,6.97072,22.59969,7.02553,22.79970,0.01095,6.97072,22.59969,7.02553,22.79970,105,6.97072,22.59969,6.97072,22.59969
2,gated_rv,3,2e41fe6faf5cd2ea,210,183,2.21971,4.67427,2.42520,5.18425,0.01118,2.21971,4.67427,2.42520,5.18425,199,2.29117,4.84483,2.29117,4.84483
2,gated_rv,3,41692b0ec7ff4123,105,104,6.87616,22.47598,6.93304,22.68185,0.01118,6.87616,22.47598,6.93304,22.68185,105,6.87616,22.47598,6.87616,22.47598
2,gated_rv,4,2e41fe6faf5cd2ea,210,183,1.92134,3.93549,2.11039,4.44744,0.01131,1.92134,3.93549,2.11039,4.44744,199,1.98368,4.11311,1.98368,4.11311
2,gated_rv,4,41692b0ec7ff4123,105,104,6.69793,22.33178,6.75734,22.54272,0.01131,6.69793,22.33178,6.75734,22.54272,105,6.69793,22.33178,6.69793,22.33178
2,gated_rv,5,2e41fe6faf5cd2ea,210,183,2.18693,5.07409,2.34761,5.44810,0.01112,2.18693,5.07409,2.34761,5.44810,199,2.24518,5.22555,2.24518,5.22555
2,gated_rv,5,41692b0ec7ff4123,105,104,7.03792,22.95914,7.10007,23.17328,0.01112,7.03792,22.95914,7.10007,23.17328,105,7.03792,22.95914,7.03792,22.95914
2,gated_rv,6,2e41fe6faf5cd2ea,210,183,2.36697,5.19370,2.59174,5.78847,0.01319,2.36697,5.19370,2.59174,5.78847,199,2.43848,5.38992,2.43848,5.38992
2,gated_rv,6,41692b0ec7ff4123,105,104,6.40468,21.65797,6.46079,21.86222,0.01319,6.40468,21.65797,6.46079,21.86222,105,6.40468,21.65797,6.40468,21.65797
2,gated_rv,7,2e41fe6faf5cd2ea,210,183,1.92867,3.98655,2.10633,4.45098,0.01072,1.92867,3.98655,2.10633,4.45098,199,1.98489,4.13995,1.98489,4.13995
2,gated_rv,7,41692b0ec7ff4123,105,104,6.55421,22.06109,6.61166,22.26800,0.01072,6.55421,22.06109,6.61166,22.26800,105,6.55421,22.06109,6.55421,22.06109
3,gate0_rv,0,367b072edc9822ea,36,35,3.31352,7.34863,3.38867,7.54445,0.00000,3.31352,7.34863,3.38867,7.54445,29,3.70397,8.79094,3.70397,8.79094
3,gate0_rv,0,4a2ef30000d19d90,144,143,1.79216,4.05408,1.79954,4.07862,0.00000,1.79216,4.05408,1.79954,4.07862,137,1.81038,4.10423,1.81038,4.10423
3,gate0_rv,1,367b072edc9822ea,36,35,3.21855,7.63445,3.29352,7.80974,0.00000,3.21855,7.63445,3.29352,7.80974,29,3.59451,9.11397,3.59451,9.11397
3,gate0_rv,1,4a2ef30000d19d90,144,143,1.80623,4.50179,1.81486,4.52325,0.00000,1.80623,4.50179,1.81486,4.52325,137,1.82921,4.55791,1.82921,4.55791
3,gate0_rv,2,367b072edc9822ea,36,35,3.33641,8.63617,3.39343,8.79193,0.00000,3.33641,8.63617,3.39343,8.79193,29,3.70664,10.05315,3.70664,10.05315
3,gate0_rv,2,4a2ef30000d19d90,144,143,2.22019,5.41002,2.22637,5.42609,0.00000,2.22019,5.41002,2.22637,5.42609,137,2.24173,5.46919,2.24173,5.46919
3,gate0_rv,3,367b072edc9822ea,36,35,3.12660,7.71992,3.20032,7.91831,0.00000,3.12660,7.71992,3.20032,7.91831,29,3.56663,9.28261,3.56663,9.28261
3,gate0_rv,3,4a2ef30000d19d90,144,143,1.64193,4.10713,1.64941,4.13053,0.00000,1.64193,4.10713,1.64941,4.13053,137,1.66267,4.15689,1.66267,4.15689
3,gate0_rv,4,367b072edc9822ea,36,35,3.41056,7.52157,3.46284,7.65013,0.00000,3.41056,7.52157,3.46284,7.65013,29,3.61985,8.73296,3.61985,8.73296
3,gate0_rv,4,4a2ef30000d19d90,144,143,2.27706,4.99584,2.28137,5.00850,0.00000,2.27706,4.99584,2.28137,5.00850,137,2.29021,5.03706,2.29021,5.03706
3,gate0_rv,5,367b072edc9822ea,36,35,3.21151,7.51536,3.27653,7.69039,0.00000,3.21151,7.51536,3.27653,7.69039,29,3.61085,8.84860,3.61085,8.84860
3,gate0_rv,5,4a2ef30000d19d90,144,143,1.86907,4.35004,1.87504,4.36948,0.00000,1.86907,4.35004,1.87504,4.36948,137,1.88563,4.39855,1.88563,4.39855
3,gate0_rv,6,367b072edc9822ea,36,35,3.23889,8.34169,3.30486,8.52437,0.00000,3.23889,8.34169,3.30486,8.52437,29,3.54543,9.24258,3.54543,9.24258
3,gate0_rv,6,4a2ef30000d19d90,144,143,1.63134,4.42223,1.63675,4.44085,0.00000,1.63134,4.42223,1.63675,4.44085,137,1.65453,4.47491,1.65453,4.47491
3,gate0_rv,7,367b072edc9822ea,36,35,3.12294,7.53200,3.18007,7.69162,0.00000,3.12294,7.53200,3.18007,7.69162,29,3.46414,8.60517,3.46414,8.60517
3,gate0_rv,7,4a2ef30000d19d90,144,143,1.99210,4.89513,1.99881,4.91712,0.00000,1.99210,4.89513,1.99881,4.91712,137,2.01645,4.94557,2.01645,4.94557
3,gated_rv,0,367b072edc9822ea,36,35,4.56117,9.92010,4.67643,10.18639,0.01060,4.56117,9.92010,4.67643,10.18639,29,4.58791,10.29497,4.58791,10.29497
3,gated_rv,0,4a2ef30000d19d90,144,143,3.88738,10.06408,3.90639,10.11562,0.01060,3.88738,10.06408,3.90639,10.11562,137,3.88264,10.03210,3.88264,10.03210
3,gated_rv,1,367b072edc9822ea,36,35,6.17197,14.92315,6.31685,15.29231,0.01143,6.17197,14.92315,6.31685,15.29231,29,6.20161,15.12524,6.20161,15.12524
3,gated_rv,1,4a2ef30000d19d90,144,143,2.60970,6.27854,2.62388,6.31634,0.01143,2.60970,6.27854,2.62388,6.31634,137,2.62560,6.31635,2.62560,6.31635
3,gated_rv,2,367b072edc9822ea,36,35,5.78604,13.68692,5.92513,14.02947,0.00880,5.78604,13.68692,5.92513,14.02947,29,5.80340,13.86405,5.80340,13.86405
3,gated_rv,2,4a2ef30000d19d90,144,143,2.90369,7.76082,2.91948,7.81039,0.00880,2.90369,7.76082,2.91948,7.81039,137,2.91062,7.76523,2.91062,7.76523
3,gated_rv,3,367b072edc9822ea,36,35,4.87496,11.64548,4.98436,11.90869,0.01008,4.87496,11.64548,4.98436,11.90869,29,5.05062,12.27246,5.05062,12.27246
3,gated_rv,3,4a2ef30000d19d90,144,143,2.53713,6.39891,2.55021,6.43621,0.01008,2.53713,6.39891,2.55021,6.43621,137,2.54846,6.41918,2.54846,6.41918
3,gated_rv,4,367b072edc9822ea,36,35,5.69199,14.06904,5.81804,14.39233,0.00793,5.69199,14.06904,5.81804,14.39233,29,5.69067,14.08795,5.69067,14.08795
3,gated_rv,4,4a2ef30000d19d90,144,143,2.97971,7.03566,2.99661,7.07959,0.00793,2.97971,7.03566,2.99661,7.07959,137,2.98552,7.04126,2.98552,7.04126
3,gated_rv,5,367b072edc9822ea,36,35,4.83808,11.64416,4.94271,11.90985,0.01174,4.83808,11.64416,4.94271,11.90985,29,4.75078,11.52810,4.75078,11.52810
3,gated_rv,5,4a2ef30000d19d90,144,143,2.59621,6.28870,2.61061,6.32971,0.01174,2.59621,6.28870,2.61061,6.32971,137,2.60499,6.29833,2.60499,6.29833
3,gated_rv,6,367b072edc9822ea,36,35,4.76288,11.88270,4.86654,12.16744,0.01117,4.76288,11.88270,4.86654,12.16744,29,4.91055,12.07038,4.91055,12.07038
3,gated_rv,6,4a2ef30000d19d90,144,143,2.86437,7.34722,2.88089,7.39545,0.01117,2.86437,7.34722,2.88089,7.39545,137,2.87286,7.35968,2.87286,7.35968
3,gated_rv,7,367b072edc9822ea,36,35,4.23777,9.58757,4.33333,9.82932,0.00825,4.23777,9.58757,4.33333,9.82932,29,4.34599,10.12682,4.34599,10.12682
3,gated_rv,7,4a2ef30000d19d90,144,143,3.17413,7.44546,3.19230,7.48972,0.00825,3.17413,7.44546,3.19230,7.48972,137,3.17554,7.44964,3.17554,7.44964
4,gate0_rv,0,394e61f27c2a1700,435,434,1.91551,4.15973,1.91781,4.16695,0.00000,1.91551,4.15973,1.91781,4.16695,386,1.91522,4.15481,1.91522,4.15481
4,gate0_rv,0,4b60f9400a30ceaf,194,193,3.03294,8.71413,3.04402,8.75407,0.00000,3.03294,8.71413,3.04402,8.75407,187,3.03455,8.71497,3.03455,8.71497
4,gate0_rv,1,394e61f27c2a1700,435,434,1.57457,3.07453,1.57451,3.07267,0.00000,1.57457,3.07453,1.57451,3.07267,386,1.57325,3.06653,1.57325,3.06653
4,gate0_rv,1,4b60f9400a30ceaf,194,193,3.67069,10.26580,3.68164,10.29940,0.00000,3.67069,10.26580,3.68164,10.29940,187,3.66991,10.25506,3.66991,10.25506
4,gate0_rv,2,394e61f27c2a1700,435,434,1.18349,2.50345,1.18487,2.50661,0.00000,1.18349,2.50345,1.18487,2.50661,386,1.18063,2.49893,1.18063,2.49893
4,gate0_rv,2,4b60f9400a30ceaf,194,193,3.63639,10.20865,3.65247,10.25640,0.00000,3.63639,10.20865,3.65247,10.25640,187,3.63250,10.19779,3.63250,10.19779
4,gate0_rv,3,394e61f27c2a1700,435,434,1.78639,3.93579,1.78834,3.94200,0.00000,1.78639,3.93579,1.78834,3.94200,386,1.78788,3.93289,1.78788,3.93289
4,gate0_rv,3,4b60f9400a30ceaf,194,193,3.13092,9.18068,3.14240,9.22215,0.00000,3.13092,9.18068,3.14240,9.22215,187,3.13327,9.18312,3.13327,9.18312
