fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
4,base_pad64,2,4b60f9400a30ceaf,194,193,3.87910,9.78774,3.89022,9.82804,nan,3.87910,9.78774,3.89022,9.82804,187,3.87011,9.77127,3.87011,9.77127
4,base_pad64,3,394e61f27c2a1700,435,434,1.26485,2.05133,1.26189,2.04866,nan,1.26485,2.05133,1.26189,2.04866,386,1.25191,2.03051,1.25191,2.03051
4,base_pad64,3,4b60f9400a30ceaf,194,193,4.78508,11.09592,4.79641,11.13650,nan,4.78508,11.09592,4.79641,11.13650,187,4.78671,11.09393,4.78671,11.09393
4,base_pad64,4,394e61f27c2a1700,435,434,1.24562,3.11621,1.24619,3.12167,nan,1.24562,3.11621,1.24619,3.12167,386,1.23361,3.09721,1.23361,3.09721
4,base_pad64,4,4b60f9400a30ceaf,194,193,3.36995,8.74546,3.38228,8.78733,nan,3.36995,8.74546,3.38228,8.78733,187,3.37384,8.75279,3.37384,8.75279
4,base_pad64,5,394e61f27c2a1700,435,434,1.04249,2.10374,1.04091,2.10408,nan,1.04249,2.10374,1.04091,2.10408,386,1.02225,2.07727,1.02225,2.07727
4,base_pad64,5,4b60f9400a30ceaf,194,193,3.87139,9.71399,3.88252,9.75410,nan,3.87139,9.71399,3.88252,9.75410,187,3.87215,9.71582,3.87215,9.71582
4,base_pad64,6,394e61f27c2a1700,435,434,0.86750,1.18921,0.86577,1.18799,nan,0.86750,1.18921,0.86577,1.18799,386,0.84050,1.14104,0.84050,1.14104
4,base_pad64,6,4b60f9400a30ceaf,194,193,4.02832,9.92693,4.04068,9.96914,nan,4.02832,9.92693,4.04068,9.96914,187,4.02026,9.91501,4.02026,9.91501
4,base_pad64,7,394e61f27c2a1700,435,434,2.57609,3.57724,2.57455,3.57492,nan,2.57609,3.57724,2.57455,3.57492,386,2.56058,3.55027,2.56058,3.55027
4,base_pad64,7,4b60f9400a30ceaf,194,193,5.23536,11.59252,5.24528,11.62812,nan,5.23536,11.59252,5.24528,11.62812,187,5.23536,11.58941,5.23536,11.58941
