fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
2,pad0_k6,6,41692b0ec7ff4123,105,104,8.28325,24.28857,8.34011,24.49393,nan,5.51774,18.00874,5.55742,18.17185,105,8.28325,24.28857,5.51774,18.00874
2,pad0_k6,7,2e41fe6faf5cd2ea,210,183,2.59749,4.59873,2.70358,4.92758,nan,1.94467,3.37979,1.99116,3.54638,199,2.62528,4.69144,1.97458,3.44476
2,pad0_k6,7,41692b0ec7ff4123,105,104,7.20774,22.46324,7.25955,22.65815,nan,6.20505,17.72546,6.24814,17.87480,105,7.20774,22.46324,6.20505,17.72546
2,pad64_k6,0,2e41fe6faf5cd2ea,210,183,2.20193,3.82135,2.28981,4.10224,nan,1.86497,2.99268,1.92825,3.20281,199,2.20690,3.85132,1.90006,3.08226
2,pad64_k6,0,41692b0ec7ff4123,105,104,7.31043,22.25623,7.36634,22.45490,nan,5.68744,17.90136,5.72774,18.05815,105,7.31043,22.25623,5.68744,17.90136
2,pad64_k6,1,2e41fe6faf5cd2ea,210,183,2.55684,5.40748,2.61160,5.52587,nan,1.28478,2.09502,1.35245,2.26652,199,2.57923,5.49237,1.29298,2.12895
2,pad64_k6,1,41692b0ec7ff4123,105,104,6.66130,22.24335,6.70471,22.41266,nan,4.57148,15.95808,4.60772,16.10397,105,6.66130,22.24335,4.57148,15.95808
2,pad64_k6,2,2e41fe6faf5cd2ea,210,183,1.90452,3.42237,1.98971,3.73159,nan,1.15298,1.96543,1.17775,2.06353,199,1.94024,3.53064,1.16246,2.00122
2,pad64_k6,2,41692b0ec7ff4123,105,104,6.41051,21.26492,6.45931,21.45742,nan,4.46516,13.80297,4.49881,13.92372,105,6.41051,21.26492,4.46516,13.80297
2,pad64_k6,3,2e41fe6faf5cd2ea,210,183,3.53835,5.58836,3.77496,6.17659,nan,2.44745,3.43828,2.52350,3.70928,199,3.62628,5.78511,2.47544,3.51617
2,pad64_k6,3,41692b0ec7ff4123,105,104,8.21762,23.87281,8.27839,24.08850,nan,6.67806,19.95900,6.72403,20.13706,105,8.21762,23.87281,6.67806,19.95900
2,pad64_k6,4,2e41fe6faf5cd2ea,210,183,2.56007,4.38637,2.60373,4.65616,nan,1.28252,1.77140,1.32416,1.92260,199,2.57352,4.44460,1.27866,1.78140
2,pad64_k6,4,41692b0ec7ff4123,105,104,7.04533,22.87844,7.09197,23.07700,nan,4.58247,14.33210,4.61787,14.46531,105,7.04533,22.87844,4.58247,14.33210
